Strong's #	,Grk/Heb	English	SVD	Text
H0569 	אַמְרָפֶל	Amraphel	أَمْرَافَل	" رجل عاش في زمن البطاركة، ذكر لأول مرة في تك ١٤:​ ١ § أمرافل = ""قائل الظلمة: سقوط القائل"" ملك شنعار (بابل) (ربما حمورابي ج 2100 ق.م)"
H0573 	אֲמִתַּי	Amittai	أَمِتَّاي	" رجل يعيش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 2 مل ١٤:​ ٢٥؛ والد: يونان (H3124) § أمتاي = ""حقي"" والد يونان النبي"
H0583 	אֱנוֹשׁ	Enosh	أَنُوش	"رجل عاش في زمن ما قبل الطوفان، ورد ذكره لأول مرة في تك ٤:​ ٢٦؛ ابن: سيث (H8352)؛ والد: كنان (H7018)؛ ويُدعى أيضًا أنوش في لوقا ٣: ٣٨؛ يُسمى أيضًا: enōs (ἐνώς ""enos"" G1800) § enos = ""رجل"" ابن سيث"
H0588 	אֲנָֽחֲרָ֑ת	Anaharath	أَنَاحَرَة	" § أنهاراث = ""أنين الخوف"" (bdb) مدينة في نفتالي أو يساكر"
H0593 	אֲנִיעָם	Aniam	أَنِيعَام	" رجل من سبط منسى يعيش في زمن مصر والبرية، مذكور فقط في ١ اخ ٧:١٩؛ ابن: شميده (H8061)؛ شقيق: أخيان (H0291)، شكيم (H7928H) وليخي (H3949) § أنيعام = ""أنا الشعب"" أو ""رثاء الشعب"" رجل منسى"
H0609G	אָסָא	Asa	آسَا	"رجل من سبط لاوي عاش في زمن السبي والعودة، ورد ذكره فقط في ١ اخ ٩:١٦؛ ابن: ألقانة (H0511K)؛ والد: برخيا (H1296I) § آسا = ""الشافي: ضار (؟)"" 1) ملك يهوذا، ابن أبيام، والد يهوشافاط 2) لاوي"
H0609H	אָסָא	Asa	آسَا	"رجل من سبط لاوي عاش في زمن السبي والعودة، ورد ذكره فقط في ١ اخ ٩:١٦؛ ابن: ألقانة (H0511K)؛ والد: برخيا (H1296I) § آسا = ""الشافي: ضار (؟)"" 1) ملك يهوذا، ابن أبيام، والد يهوشافاط 2) لاوي"
H0617G	אַסִּיר	Assir	أَسِّير	"رجل من سبط لاوي عاش في زمن مصر والبرية، ورد ذكره لأول مرة في ١ أخبار ٦:٢٣؛ ابن: إبياساف (H0043)؛ شقيق: كوري (H6981)؛ والد: تحث (هـ8480هـ) § أسير = ""سجين"" 1) ابن قورح 2) ابن أبياساف 3) ابن يكنيا"
H0617H	אַסִּיר	Assir	أَسِّير	"رجل من سبط لاوي عاش في زمن مصر والبرية، ورد ذكره لأول مرة في ١ أخبار ٦:٢٣؛ ابن: إبياساف (H0043)؛ شقيق: كوري (H6981)؛ والد: تحث (هـ8480هـ) § أسير = ""سجين"" 1) ابن قورح 2) ابن أبياساف 3) ابن يكنيا"
H0619 	אַסְנָה	Asnah	أَسْنَة	" رجل يعيش في زمن السبي والعودة، مذكور فقط في عز ٢:​ ٥٠ § أسنا = ""أكون مبغضًا: لقد خزنت"" عبدة الهيكل التي عادت من المنفى"
H0620 	אָֽסְנַפַּר	Osnappar	أُسْنَفَّر	"رجل يعيش في زمن السبي والعودة، مذكور فقط في عز ٤:​ ١٠ § أسنابار أو أسنابار = ""ثور أقرن: أبطل الشوكة"" ملك آشوري قام بنقل شعوب أخرى إلى السامرة - على الأرجح الملك آشور بانيبال."
H0621 	אָֽסְנַת	Asenath	أَسْنَات	" امرأة تعيش في زمن الآباء، ورد ذكرها لأول مرة في تك ٤١:​ ٤٥؛ ابنة: بوتيفيرا (H6319)؛ متزوج من يوسف (H3130)؛ والدة: منسى (H4519) وأفرايم (H0669) § أسنات = ""للآلهة نيث"" زوجة يوسف"
H0623G	אָסָף	Asaph	آسَاف	"رجل من سبط لاوي عاش في زمن مصر والبرية، ورد ذكره لأول مرة في خروج ٦: ٢٤؛ ابن: قورح (H7141I)؛ شقيق: عسير (H0617) والقانة (H0511)؛ والد: عسير (H0617h) وكور (H6981)؛ ويُدعى أيضًا أبياساف في خروج ٦: ٢٤؛ آساف في ١ اخ ٢٦: ١؛ اسم آخر لـ ev.ya.saph (ʼᴼᴼ ᴀᴺ ᴇᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇᴇ § asaph = ""الجامع"" 1) والد سكرتير حزقيا 2) ابن برخيا، رئيس الموسيقيين اللاويين في عهد داود 3) ضابط فارسي على الملك غابة"
H0623H	אָסָף	Asaph	آسَاف	"رجل من سبط لاوي عاش في زمن مصر والبرية، ورد ذكره لأول مرة في خروج ٦: ٢٤؛ ابن: قورح (H7141I)؛ شقيق: عسير (H0617) والقانة (H0511)؛ والد: عسير (H0617h) وكور (H6981)؛ ويُدعى أيضًا أبياساف في خروج ٦: ٢٤؛ آساف في ١ اخ ٢٦: ١؛ اسم آخر لـ ev.ya.saph (ʼᴼᴼ ᴀᴺ ᴇᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇᴇ § asaph = ""الجامع"" 1) والد سكرتير حزقيا 2) ابن برخيا، رئيس الموسيقيين اللاويين في عهد داود 3) ضابط فارسي على الملك غابة"
H0623I	אָסָף	Asaph	آسَاف	"رجل من سبط لاوي عاش في زمن مصر والبرية، ورد ذكره لأول مرة في خروج ٦: ٢٤؛ ابن: قورح (H7141I)؛ شقيق: عسير (H0617) والقانة (H0511)؛ والد: عسير (H0617h) وكور (H6981)؛ ويُدعى أيضًا أبياساف في خروج ٦: ٢٤؛ آساف في ١ اخ ٢٦: ١؛ اسم آخر لـ ev.ya.saph (ʼᴼᴼ ᴀᴺ ᴇᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇᴇ § asaph = ""الجامع"" 1) والد سكرتير حزقيا 2) ابن برخيا، رئيس الموسيقيين اللاويين في عهد داود 3) ضابط فارسي على الملك غابة"
H0623J	אָסָף	Asaph	آسَاف	"رجل من سبط لاوي عاش في زمن مصر والبرية، ورد ذكره لأول مرة في خروج ٦: ٢٤؛ ابن: قورح (H7141I)؛ شقيق: عسير (H0617) والقانة (H0511)؛ والد: عسير (H0617h) وكور (H6981)؛ ويُدعى أيضًا أبياساف في خروج ٦: ٢٤؛ آساف في ١ اخ ٢٦: ١؛ اسم آخر لـ ev.ya.saph (ʼᴼᴼ ᴀᴺ ᴇᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇᴇ § asaph = ""الجامع"" 1) والد سكرتير حزقيا 2) ابن برخيا، رئيس الموسيقيين اللاويين في عهد داود 3) ضابط فارسي على الملك غابة"
H0623K	אָסָף	Asaph	آسَاف	"رجل من سبط لاوي عاش في زمن مصر والبرية، ورد ذكره لأول مرة في خروج ٦: ٢٤؛ ابن: قورح (H7141I)؛ شقيق: عسير (H0617) والقانة (H0511)؛ والد: عسير (H0617h) وكور (H6981)؛ ويُدعى أيضًا أبياساف في خروج ٦: ٢٤؛ آساف في ١ اخ ٢٦: ١؛ اسم آخر لـ ev.ya.saph (ʼᴼᴼ ᴀᴺ ᴇᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇᴇ § asaph = ""الجامع"" 1) والد سكرتير حزقيا 2) ابن برخيا، رئيس الموسيقيين اللاويين في عهد داود 3) ضابط فارسي على الملك غابة"
H0630 	אַסְפָּ֑תָא	Aspatha	أَسْفَاثَا	" رجل يعيش في زمن المنفى والعودة، مذكور فقط في إست ٩: ٧؛ ابن: هامان (H2001)؛ شقيق: بارشانداثا (H6577)، دالفون (H1813)، بوراتا (H6334)، أداليا (H0118)، أريداثا (H0743)، بارماشتا (H6534)، أريساي (H0747)، أريداي (H0742) وفايزاثا (H2055) § أسباثا = ""تجمع المغتربون"" الابن الثالث لهامان"
H0634 	אֵסַר־חַדּוֹן	Esarhaddon	آسَرْحَدُّون	" رجل يعيش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 2 مل ١٩:​ ٣٧؛ ابن: سنحاريب (H5576)؛ شقيق: أدرملك (H0152H) وشرآزر (H8272) § آسرحدون = ""آشور أعطى أخا"" ملك آشور في القرن السابع قبل الميلاد"
H0635 	אֶסְתֵּר	Esther	أَسْتِير	" امرأة تعيش في زمن السبي والعودة، مذكورة لأول مرة في إست ٢:​ ٧؛ ابنة: أبيهيل (H0032K)؛ وتسمى أيضًا هداسا في إست ٢:​ ٧؛ تُسمى أيضًا: ha.das.sah (باللغة العبرية ""هداسا"" H1919) § أستير = ""نجمة"" ملكة فارس، بطلة كتاب أستير ابنة أبيجايل، ابنة عم مردخاي، من سبط بنيامين، وابنة عمها بالتبني. عينها الملك أحشويروش ملكة لتحل محل الملكة المطلقة وشتي."
H0641 	אֵפֹד	Ephod	إِيفُود	" رجل يعيش في زمن مصر والبرية، مذكور فقط في عدد ٣٤:٢٣؛ والد: حنيئيل (H2592) § أفود = ""منطقة (خاصة)"" والد رئيس منسى"
H0647 	אֲפִיחַ	Aphiah	أَفِيح	" رجل من سبط بنيامين يعيش في زمن الملكية المتحدة، يُذكر فقط في ١ صم ٩: ١؛ والد: بكورات (H1064) § أفيح = ""سأتنفس"" أحد أجداد شاول"
H0649 	אַפַּיִם	Appaim	أَفَّايِم	" ينحدر الناس من أف(؟) من سبط يهوذا، وقد ورد ذكرهم لأول مرة في 1 أي ٢:​ ٣٠؛ ينحدر من ناداب (H5070I)؛ مع سيلد (H5540)؛ أسلاف: إيشي (H3469) § أبايم = ""الخياشيم"" ابن ناداب"
H0654 	אֶפְלָל	Ephlal	أَفْلاَل	" رجل من سبط يهوذا عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 1 أي ٢:​ ٣٧؛ ابن: زاباد (H2066)؛ والد: عوبيد (H5744H) § أفلال = ""الشفيع"" من نسل فارص"
H0658 	אֶ֫פֶס דַּמִּים	Ephes-dammim	 أَفَسِ دَمِّيم	"أفس دميم = ""حافة الدم"" مكان يقع على بعد حوالي 16 ميلاً (25 كم) جنوب غرب القدس ويُسمى أيضًا: pas dam.mim ( phas dam.mim ( phas dam.mim ""pas-dammim"" H6450)"
H0663G	אֲפֵק	Aphek	أَفِيق	" § أفك أو أفيك = ""سياج"" مدينة في إقليم أشير"
H0663H	אֲפֵק	Aphek	أَفِيق	" § أفك أو أفيك = ""سياج"" مدينة في إقليم أشير"
H0663I	אֲפֵק	Aphek	أَفِيق	" § أفك أو أفيك = ""سياج"" مدينة في إقليم أشير"
H0664 	אֲפֵקָה	Aphekah	أَفِيقَة	"أفيكا = ""السياج"" مدينة قريبة من حبرون في يهوذا اسم آخر لـ a.pheq (ʼᴼᵈᵈ ""aphek"" H0663G)"
H0669G	אֶפְרַ֫יִם	Ephraim	أَفْرَايِم	"افرايم = ""كومة رماد مزدوجة: سأثمر بشكل مضاعف"" بلد سبط افرايم اسمه أيضًا: افرايم (ἐφραίμ ""افرايم"" G2187)"
H0669H	אֶפְרַ֫יִם	Ephraim (Gate)	أَفْرَايِم	"افرايم = ""كومة رماد مزدوجة: سأثمر بشكل مضاعف"" بلد سبط افرايم اسمه أيضًا: افرايم (ἐφραίμ ""افرايم"" G2187)"
H0669I	אֶפְרַ֫יִם	Ephraim (Gate)	أَفْرَايِم	"افرايم = ""كومة رماد مزدوجة: سأثمر بشكل مضاعف"" بلد سبط افرايم اسمه أيضًا: افرايم (ἐφραίμ ""افرايم"" G2187)"
H0669J	אֶפְרַ֫יִם	(Mount) Ephraim	أَفْرَايِم	"افرايم = ""كومة رماد مزدوجة: سأثمر بشكل مضاعف"" بلد سبط افرايم اسمه أيضًا: افرايم (ἐφραίμ ""افرايم"" G2187)"
H0669K	אֶפְרַ֫יִם	(Forest of) Ephraim	أَفْرَايِم	"افرايم = ""كومة رماد مزدوجة: سأثمر بشكل مضاعف"" بلد سبط افرايم اسمه أيضًا: افرايم (ἐφραίμ ""افرايم"" G2187)"
H0669L	אֶפְרַ֫יִם	Ephraim	أَفْرَايِم	"افرايم = ""كومة رماد مزدوجة: سأثمر بشكل مضاعف"" بلد سبط افرايم اسمه أيضًا: افرايم (ἐφραίμ ""افرايم"" G2187)"
H0670 	אֲפָֽרְסָיֵא	Persia	الأَفْرَسِيِّين	" بلاد فارس أو أفارسايت = ""مسببو الانقسام (؟)"" (clbl) مكتب غير معروف (twot) ربما عنوان مسؤول تهجئة أخرى لـ pa.ras ( afurst ""بلاد فارس"" H6539)"
H0672G	אֶפְרָ֫תָה	Ephrathah	أَفْرَات	"ephrath or ephratah = ""ash-heap: place of fruitfulness"" another name of bet le.chem (בֵּית לֶ֫חֶם ""bethlehem"" H1035G)"
H0672H	אֶפְרָ֫תָה	Ephrath	أَفْرَات	"ephrath or ephratah = ""ash-heap: place of fruitfulness"" another name of bet le.chem (בֵּית לֶ֫חֶם ""bethlehem"" H1035G)"
H0673G	אֶפְרָתִי	Ephraimite	أَفْرَاتِيُّون	"امرأة من افراتة من سبط يهوذا تعيش في زمن مصر والبرية، مذكورة لأول مرة في ١ اخ ٢: ١٩؛ متزوج من كالب (H3612H)؛ والدة: حور (H2354)؛ ويُدعى أيضًا أفراتة في 1 أخبار ٢:​ ١٩؛ مجموعة افراتاه ( ʼᴼᴼ ᴍᴇᴼ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇᴇ ᴀᴺᴇ § أفراثيت = ""أشينس: خصوبة"" 1) ساكن أو من نسل أفرايم (في المرجع: قض ١٢:​ ٥؛ المرجع: 1 مل ١١:​ ٢٦ ) 2) و ساكن بيت لحم (في المرجع: راع ١:​ ١؛ المرجع: 1 صم ١:​ ١؛ المرجع: 1 صم ١٧:​ ١٢)"
H0673H	אֶפְרָתִי	Ephrathite	أَفْرَاتِيُّون	"امرأة من افراتة من سبط يهوذا تعيش في زمن مصر والبرية، مذكورة لأول مرة في ١ اخ ٢: ١٩؛ متزوج من كالب (H3612H)؛ والدة: حور (H2354)؛ ويُدعى أيضًا أفراتة في 1 أخبار ٢:​ ١٩؛ مجموعة افراتاه ( ʼᴼᴼ ᴍᴇᴼ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇ ᴇᴇᴇ ᴀᴺᴇ § أفراثيت = ""أشينس: خصوبة"" 1) ساكن أو من نسل أفرايم (في المرجع: قض ١٢:​ ٥؛ المرجع: 1 مل ١١:​ ٢٦ ) 2) و ساكن بيت لحم (في المرجع: راع ١:​ ١؛ المرجع: 1 صم ١:​ ١؛ المرجع: 1 صم ١٧:​ ١٢)"
H0675G	אֶצְבּוֹן	Ezbon	أَصْبُون	"رجل من سبط بنيامين يعيش في زمن مصر والبرية، مذكور فقط في ١ اخ ٧:٧؛ ابن: بيلا (H1106A)؛ شقيق: أرد (H0714H)، نعمان (H5283H)، عزي (H5813I)، عزيئيل (H5816I)، يريموث (H3406)، إيري (H5901)، أدار (H0146H)، جيرا (H1617I)، أبيهود (H0031)، أبيشوع (H0031). H0050H) وأهواه (H0265) § إزبون = ""مسرعا للتمييز: سأكون موسعة"" 1) ابن جاد 2) حفيد بنيامين"
H0675H	אֶצְבּוֹן	Ezbon	أَصْبُون	"رجل من سبط بنيامين يعيش في زمن مصر والبرية، مذكور فقط في ١ اخ ٧:٧؛ ابن: بيلا (H1106A)؛ شقيق: أرد (H0714H)، نعمان (H5283H)، عزي (H5813I)، عزيئيل (H5816I)، يريموث (H3406)، إيري (H5901)، أدار (H0146H)، جيرا (H1617I)، أبيهود (H0031)، أبيشوع (H0031). H0050H) وأهواه (H0265) § إزبون = ""مسرعا للتمييز: سأكون موسعة"" 1) ابن جاد 2) حفيد بنيامين"
