G0001	α αλφα	alpha	alpha (first letter of the Greek alphabet); first (in titles of NT writings); alpha; beginning, first	Α, α, ἄλφα (which see), τό,   alpha, the first letter of the Greek alphabet.
G2512	καθαρισμος	cleansing	cleansing, purification; purification rites	ceremonial cleansing, purification, Lk 2:22; 5:14; mode of purification, Jn 2:6; 3:25; cleansing of lepers, Mk 1:44; met. expiation, Heb 1:3; 2Pe 1:9*
G2513	καθαρος	clean	pure, clean; innocent	clean, pure, unsoiled, Mt 23:26; 27:59; met. clean from guilt, guiltless, innocent, Act 18:6; 20:26; sincere, upright, virtuous, void of evil, Mt 5:8; Jn 15:3; clean ceremonially and morally, Lk 11:41
G2514	καθαροτης	cleanness	purification, purity	cleanness;, ceremonial purity, Heb 9:13*
G2515	καθεδρα	seat	seat, chair	chair, seat, bench Mt 21:12; 23:2; Mk 11:15*
G2516	καθεζομαι	to sit down	sit; sit down; stay, remain	to seat one's self, sit down, be seated Mt 26:55; Lk 2:46; Jn 4:6; 1:20; 20:12; Act 6:15; 20:9*
G2517	καθεξης	in order	in order or sequence (from place to place ACT.18:23) ; afterward (LUK.8:1)	in a continual order, or series, successively, consecutively, Lk 1:3; Act 11:4; 18:23; ὁ, ἡ, καθεξῆς, succeeding, subsequent, Lk 8:1; Act 3:24*
G2518	καθευδω	to sleep	sleep; be dead (1TH.5:10)	to sleep, be fast asleep, Mt 8:24; 9:24; met. to sleep in spiritual sloth, Eph 5:14; 1Th 5:6; to sleep the sleep of death, to die, 1Th 5:10
G2519	καθηγητης	teacher	teacher, leader, master	pr. a guide, leader; in NT a teacher, instructor, Mt 23:10*
G2520	καθηκω	be fit	impers. it is fitting	to reach, extend to;, καθήκει, impers. it is fitting, meet, Act 22:22; τὸ καθῆκον, what is fit, right, duty; τὰ μὴ καθήκοντα, by litotes for what is abominable or detestable, Rom 1:28*
G2521	καθημαι	to sit	sit; sit down; live, stay, be	to sit, be sitting, Mt 9:9; Lk 10:13; to be seated, 1Co 14:30; to be enthroned, Rev 18:7; to dwell, reside, Mt 4:16; Lk 1:79; 21:35
G2522	καθημερινος	daily	daily	daily, day by day, Act 6:1*
G2523	καθιζω	to sit	intrans. sit down, sit, take one's seat (midd. MAT.19:28); stay (ACT.18:11); trans. cause to sit, set (ACT.2:30; EPH.1:20); select (someone) as a judge (1CO.6:4)	(1) trans. to cause to sit, place; καθιζομαι, to be seated, sit, Mt 19:28; Lk 22:30; to cause to sit as judges, place, appoint, 1Co 6:4; (2) intrans. to sit, sit down, Mt 13:48; 26:36; to remain, settle, stay, continue, live, Lk 24:49
G2524	καθιημι	to lower	let down, lower	to let down, lower, Lk 5:19; Act 9:25; 10:11; 11:5*
G2525	καθιστημι	to appoint/conduct	put in charge; make (someone to be something); appoint; accompany (ACT.17:15); midd. prove to be, be (JAS.3:6; 4:4)	also formed as καθιστάνω, to place, set, Jas 3:6; to set, constitute, appoint, Mt 24:45, 47; Lk 12:14; to set down in a place, conduct, Act 17:15; to make, render, or cause to be, 2Pe 1:8; pass. to be rendered, Rom 5:19
G2526	καθο	insofar as	as, according as; in so far as, to the degree that	as, Rom 8:26; according as, in proportion as, to the degree that, 2Co 8:12; 1Pe 4:13*
G2527	καθολου	at all	completely, altogether ; (negatively) under no condition (ACT.4:18)	on the whole, entirely, in general, altogether, completely;, with a negative, not at all, Act 4:18*
G2528	καθοπλιζω	to arm fully	arm fully (pf. midd. ptc. fully armed)	middle, to arm oneself (completely), Lk 11:21*
G2529	καθοραω	to perceive	perceive clearly	pr. to look down upon, in the NT to mark, perceive, discern, clearly see Rom 1:20*
G2530	καθοτι	as/just as	because, for; as, in so far as	as, just as, according as, in proportion as, Act 2:45; 4:35; inasmuch as, because Lk 1:7; 19:9; Act 2:24; 17:31*
G2531	καθως	as/just as	as, just as; inasmuch as, because; in so far as, to the degree that; how, that (of indirect discourse)	as, just as, in the manner that, Mt 21:6; 26:24; how, in what manner, Act 15:14; according as, Mk 4:33; inasmuch as, Jn 17:2; of time, when, Act 7:17
G2532	και	and	and, also, but, even; that is, namely; frequently used merely to mark the beginning of a sentence	(1) and, Mt 2:2, 3, 11; 4:22; (2) και και, both and; (3) as a cumulative particle, also, too, Mt 5:39; Jn 8:19; 1Co 11:6; (4) emphatic, even, also, Mt 10:30; 1Co 2:10; in NT adversative, but, Mt 11:19; also introductory of the apodosis of a sentence, Gal 3:28; Jas 2:4
G2533	καιαφας	Caiaphas	Caiaphas (high priest)	Caiaphas, (Proper name), the high priest from A.D. 18-36, Mt 26:3, 57; Lk 3:2; Jn 11:49; 18:13f., 24, 28; Act 4:6*
G2534	καιγε	even/even though	even/even though	even, even though, also
G2535	καιν	Cain	Cain	Cain, (Proper name),  Heb 11:4; 1Jn 3:12; Jude 11*
G2536	καιναν	Cainan	Kainan: (1) son of Arphaxad (LUK.3:36); (2) son of Enos (LUK.3:37)	Cainan, (Proper name),  Lk 3:36, 37*
G2537	καινος	new	new; of new quality; unused; unknown, unheard of ; the latest thing (ACT.17:21)	new, recently made, Mt 9:17; Mk 2:22; new in species, character, or mode, Mt 26:28, 29; Mk 14:24, 25; Lk 22:20; Jn 13:34; 2Co 5:17; Gal 6:15; Eph 2:15; 4:24; 1Jn 2:7; Rev 3:12; novel, strange, Mk 1:27; Act 17:19; new to the possessor, Mk 16:17; unheard of, unusual, Mk 1:27; Act 17:19; met. renovated, better, of higher excellence, 2Co 5:17; Rev 5:9
G2538	καινοτης	newness	newness ; new life, new spirit (ROM.6:4; 7:6)	newness, Rom 6:4; 7:6*
G2539	καιπερ	although	conj. though, although	though, even though, although; Php 3:4; Heb 5:8; 7:5; 12:17; 2Pe 1:12*
G2540	καιρος	time/right time	time (viewed as an occasion rather than an extent), appointed or proper time, season, age; opportunity; the last times ; about this [that] time (ROM.9:9; ACT.19:23)	pr. fitness, proportion, suitableness; a fitting situation, suitable place, 1Pe 4:17; a limited period of time marked by a suitableness of circumstances, a fitting season, 1Co 4:5; 1Ti 2:6; 6:15; Tit 1:3; opportunity, Act 24:25; Gal 6:10; Heb 11:15; a limited period of time marked by characteristic circumstances, a signal juncture, a marked season, Mt 16:3; Lk 12:56; 21:8; 1Pe 1:11; a destined time, Mt 8:29; 26:18; Mk 1:15; Lk 21:24; 1Th 5:1; a season in ordinary succession, equivalent to ὥρα, Mt 13:30; Act 14:17; in NT a limited time, a short season, Lk 4:13; simply, a point of time, Mt 11:25; Lk 13:1
G2541	καισαρ	Caesar	Caesar, emperor (of Rome)	Caesar, (Proper name)
G2542	καισαρεια	Caesarea	Caesarea: (1) on the coast ; (2) Caesarea Philippi (2 D-2)	Caesarea, (1) Caesarea Philippi, Mt 16:13; Mk 8:27; (2) Caesarea Augusta, Act 8:40
G2543	καιτοι	and yet/although	yet, and yet, although	and yet, though, although, Act 14:17; Heb 4:3*
G2544	καιτοιγε	and yet/although	although, and yet	although indeed, and yet, Jn 4:2*
G2545	καιω	to kindle/burn	to light, keep burning (pass. be lit, burn); burn, burn up	to cause to burn, kindle, light, Mt 5:15; pass. to be kindled, burn, flame, Lk 12:35; met. to be kindled into emotion, Lk 24:32; to consume with fire, Jn 15:6; 1Co 13:3
G2546	κακει	and there	and there; there also	crasis, and there, Mt 5:23; 10:11; there also, Act 17:13
G2547	κακειθεν	and from there	adv. and from there; and then (ACT.13:21)	crasis, and there, Mk 10:1; Act 7:4; 14:26; 20:15; 21:1; 27:4, 12; 28:15; and then, afterwards, Act 13:21
G2548	κακεινος	and that one	and that one, and he; that one also, he also	crasis, and he, she, it; and this, and that, Mt 15:18; 23:23; he, she, it also; this also, that also, Mt 20:4
G2549	κακια	evil	evil, wickedness; hateful feelings; trouble, worry (MAT.6:34)	malice, malignity, Rom 1:29; Eph 4:31; wickedness, depravity, Act 8:22; 1Co 5:8; in NT evil, trouble, calamity, misfortune, Mt 6:34
G2550	κακοηθεια	malice	meanness, evil done for the sake of evil	disposition for mischief, misfortune, malignity, Rom 1:29*
G2551	κακολογεω	to curse/revile	speak evil of, curse	to speak evil of, revile, abuse, insult, Mk 9:39; Act 19:9; to address with offensive language, to treat with disrespect, Matt, 15:4; Mk 7:10*
G2552	κακοπαθεια	suffering	suffering; endurance	a state of suffering, affliction, trouble, in NT endurance in affliction, perseverance, Jas 5:10*
G2553	κακοπαθεω	to endure	suffer, undergo hardship; endure hardship patiently	to suffer evil, or afflictions, 2Ti 2:9; to be afflicted, troubled, dejected, Jas 5:13; in NT to show endurance in trials and afflictions, ender hardship 2Ti 4:5*
G2554	κακοποιεω	to do evil/harm	do evil or wrong; harm, injure	to cause evil, injure, do harm, Mk 3:4; Lk 6:9; to do evil, commit sin, 1Pe 3:17; 3Jn. 11*
G2555	κακοποιος	wrongdoing	wrongdoer, criminal	an evil-doer, 1Pe 2:12, 14; 4.15*
G2556	κακος	evil/harm	evil, bad, wrong; injury, harm (as a noun); foul, troublesome (sore)	bad, of a bad quality, or disposition, worthless, corrupt, depraved, Mt 21:41; 24:48; Mk 7:21; wicked, criminal, morally bad; τὸ κακόν, evil, wickedness, crime, Mt 27:23; Act 23:9; deceitful, 1Pe 3:10; mischievous, harmful, destructive; τὸ κακόν, evil mischief, harm, injury, Tit 1:12; afflictive; τὸ κακόν, evil, misery, affliction, suffering, Lk 16:25
G2557	κακουργος	criminal	criminal	an evil-doer, malefactor, criminal, Lk 23:32, 33, 39; 2Ti 2:9*
G2558	κακουχεω	to torment	be ill-treated	to torment, afflict, harass;, pass. to be afflicted, be oppressed with evils, Heb 11:37 13:3*
G2559	κακοω	to harm	treat badly, harm; be cruel and force (someone to do something; ACT.7:19) ; poison someone's mind against (another; ACT.14:2)	to harm, mistreat, cause evil to, oppress, Act 7:6, 19; 12.1; 18.10; 1Pe 3:13; in NT to make angry, embitter, Act 14:2*
G2560	κακως	badly	badly, severely; wrongly, with wrong motive ; be sick	κακῶς (&lt; κακός),  adv., [in LXX: Wis 18:19, 4Ma 6:17.al.; κ. εἰπεῖν, ἐρεῖν (אָרַר, קָלַל pi.), Exo 22:28 (27), Lev 19:14, Isa 8:21; κ. ἔχειν (חָלָה, Ezk 34:4, al. ;] badly, ill;  __(a) in physical sense: κ. ἔχειν, to be ill, Mat 4:24; 8.16; 9.12; 14.35; 17.15, Mrk 1:32, 34; 2.17; 6.55; 5.31; 7.2; πάσχειν, Mat 17:15 (WH, mg.); δαιμονίζεσθαι, Mat 15:22; κακοὺς κ. ἀπολέσει (as freq. in cl., see LS, see word; MM, Exp., xv), evil that they are, he will evilly, etc., Mat 21:41;  __(b) in moral sense, wrongly (1Ma 7:42, 4Mac, l.with, al.): κ. λαλεῖν, Jhn 18:23; είπεῖν, with accusative of person(s), Act 23:5; αἰτεῖσθαι, Jas 4:8,†
G2561	κακωσις	oppression	cruel suffering, oppression	ill treatment, affliction, oppression, misery, mistreatment Act 7:34*
G2562	καλαμη	straw/stubble	straw; stubble	the stalk, of grain, straw, stubble, 1Co 3:12*
G2563	καλαμος	reed/stick/pen	reed, cane; measuring rod (REV.11:1; 21:15f); pen (3JN.1:13)	a reed, cane, Mt 11:7; 12:20; Lk 7:24; a reed in its various appliances, as, a wand, a staff, Mt 27:29, 30, 48; Mk 15:19, 36; a measuring-rod, Rev 11:1; 21:15f.; a writer's reed, pen 3Jn. 13*
G2564	καλεω	to call	call, name, address; invite; summon, call in	to call, call to, Jn 10:3; to call into one's presence, send for a person, Mt 2:7; to summon, Mt 2:15; 25:14; to invite, Mt 22:9; to call to the performance of a certain thing, Mt 9:13; Heb 11:8; to call to a participation in the privileges of the Gospel, Rom 8:30; 9:24; 1Co 1:9; 7:18; to call to an office or dignity, Heb 5:4; to name, style, Mt 1:21; pass. to be styled, regarded, Mt 5:9, 19
G2565	καλλιελαιος	olive tree	cultivated olive tree	pr. adj. productive of good oil; as subst. a cultivated olive tree, Rom 11:24*
G2566	καλλιον	better	better, more beautiful	pr. beautiful; good, of good quality or disposition; fertile, rich, Mt 13:8, 23; useful, profitable, Lk 14:34; καλόν ἐστι[ν], it is profitable, it is well, Mt 18:8, 9; excellent, choice, select, goodly, Mt 7:17, 19; καλόν ἐστι[ν], it is pleasant, delightful, Mt 17:4; just, full measure, Lk 6:38; honorable, distinguished, Jas 2:7; good, possessing moral excellence, worthy, upright, virtuous, Jn 10:11, 14; 1Ti 4:6; τὸ καλόν, and τὸ καλόν ἔργον, what is good and right, a good deed, rectitude, virtue, Mt 5:16; Rom 7:18, 21; right, duty, propriety, Mt 15:26; benefit, favor, Jn 10:32, 33
G2567	καλοδιδασκαλος	teaching good	teaching what is good	teaching what is good; a teacher of good, Tit 2:3*
G2568	καλοι λιμενες	Fair Havens	Fair Havens (4 D-4)	Fair Havens, "fair havens"
G2569	καλοποιεω	to do good	do what is good	to do well, do good, do what is right, 2Th 3:13*
G2570	καλος	good	good, beneficial	καλός, -ή, -όν,  [in LXX chiefly for טוֹבָה ,טוֹב, also for יָפֶה, etc. ;]  __1. primarily, of outward form ("related to . . . ἀγαθός as the appearance to the essence," Cremer, 339), fair, beautiful: λίθοι (BV, goodly), Luk 21:5.  __2. In reference to use, of that which is well adapted to its ends, good, excellent: of fish, τ. καλά (opp. to σαπρά), Mat 13:48; σπέρμα, Mat 13:24, 27, 37, 38; καρπός, Mat 3:10; 7.17-19; 12.33, Luk 3:9 [WH] 6:43; δένδρον (opp. to σαρπόν), Mat 12:33, Luk 6:43; γῆ, Mat 13:8, 23 Mrk 4:8, 20 Luk 8:15; τ. ἅλας, Mrk 9:50, Luk 14:34; ὁ νόμος, Rom 7:16, 1Ti 1:8; διδασκαλία, 1Ti 4:6;  καρδία κ. καὶ ἀγαθή, Luk 8:15; παραθήκη, 2Ti 1:14; μέτρον, Luk 6:38; βαθμός, 1Ti 3:13; θεμέλιος, 1Ti 6:19; τὸ κ., 1Th 5:21; μαργαρίται, Mat 13:45; οἶνος, Jhn 2:10; ποιμήν, Jhn 10:11, 14; διάκονος, 1Ti 4:6; οἰκονόμος, 1Pe 4:10; στρατιώτης, 2Ti 2:3; στρατεία, 1Ti 1:18; ἀγών, 1Ti 6:12, 2Ti 4:7; ὁμολογία, 1Ti 6:12, 13; ἔργον, Mat 26:10, Mrk 14:6, Jhn 10:33, 1Ti 3:1; pl., Jhn 10:32; καλόν, with inf. and dative, Mat 18:8, 9 1Co 7:1, 26; 9.15; id. with accusative and inf., Mat 17:4, Mrk 9:5, 43, 45, 47, Luk 9:33, Heb 13:9; before εἰ, Mat 26:24, Mrk 9:42; 14.21; ἐάν, 1Co 7:8.  __3. Ethically, good, in the sense of right, fair, noble, honourable: Gal 4:18, Heb 5:14; ἔργα, Mat 5:16, 1Ti 5:10, 25; 6.18, Tit 2:7, 14; 3.8, 14 (Field, Notes, 223f.), Heb 10:24, 1Pe 2:12; ἀναστροφή, Jas 3:13, 1Pe 2:12; συνείδησις, Heb 13:18; before ἐνώπιον, Rom 12:17, 2Co 8:21, 1Ti 2:3; το] κ. ποιεῖν (κατεργάζεσθαι), Rom 7:18, 21 2Co 13:7, Gal 6:9, Jas 4:17; καλόν ἐστιν, with inf., Mat 15:26 (T, ἔξεστιν), Mrk 7:27, Rom 14:21, Gal 4:18; μαρτυρία, 1Ti 3:7; ὄνομα, Jas 2:7; καύχημα, 1Co 5:6 (neg.); θεοῦ ῥῆμα, Heb 6:5. κ. does not occur in Re.†  SYN.: see: ἀγαθός.
G2571	καλυμμα	veil	veil	a covering; a veil, 2Co 3:13; met. a veil, a blind to spiritual vision, 2Co 3:14, 15, 16*
G2572	καλυπτω	to cover	cover, hide	to cover, Mt 8:24; Lk 8:16; 23:30; to hide, conceal, Mt 10:26; 2Co 4:3; met. to cover, throw a veil of oblivion over, Jas 5:20; 1Pe 4:8
G2573	καλως	well	well; rightly, correctly; very well, well enough; please (JAS.2:3)	καλῶς  adv. (&lt; καλός), [in LXX for parts and derivatives of יָטַב ;] finely, rightly, well: Luk 6:48, 1Co 14:17, Gal 4:17; 5.7, Jas 2:3; λέγειν, λαλεῖν, etc., Mat 15:7, Mrk 7:6; 12.28, Luk 6:26; 20.39, Jhn 4:17; 8.48; 13.13; 18.23, Act 28:25; as exclamation of approval, Mrk 12:32, Rom 11:20; κ. ποιεῖν, Mat 12:12, 1Co 7:37-38 Jas 2:8, 19; with dative of person(s) (cl. accusative; WM, § 32, 1 β), Luk 6:27; with accusative of thing(s), Mrk 7:37; with ptcp., Act 10:33 (M, Pr., 131), Php 4:14, 2Pe 1:19, 3Jn.6; προϊστάναι (-ασθαι), 1Ti 3:4; 3.12; 5.17; διακονεῖν, 1Ti 3:13; ἀνατρέφεσθαι, Heb 13:18; ironically, Mrk 7:9, 2Co 11:4 (but see CGT, in l); κ. ἔχειν, to be well: Mrk 16:18. Compar., κάλλιον (for superl., B1., § 44, 3), very well: Act 25:10.†
G2574	καμηλος	camel	camel	a camel, Mt 3:4; 23:24
G2575	καμινος	furnace/oven	furnace, oven	a furnace, oven, kiln, Mt 13:42, 50; Rev 1:15; 9:2*
G2576	καμμυω	to close	close (eyes)	to shut, close, the eyes, Mt 13:15; Act 28:27*
G2577	καμνω	be weary/sick	be sick ; be discouraged (HEB.12:3)	to tire with exertion, labor to weariness; to be wearied, tired out, exhausted, be discouraged, Heb 12:3; to labor under disease, be sick, Jas 5:15*
G2578	καμπτω	to bend/bow	trans. and intrans. bend, bow (of the knee)	trans. to bend, inflect the knee, Rom 11:4; Eph 3:14 intrans. to bend, bow, Rom 14:11; Php 2:10*
G2579	καν	and/even if	even if, and if; even, at least ; if... or (LUK.12:38)	crasis, and if, Mk 16:18; also if, Mt 21:21; even if, if even, although, Jn 10:38; if so much as, Heb 12:20; also in NT simply equivalent to και, as a particle of emphasis, by a pleonasm of ἄν, at least, at all events, Mk 6:56; Act 5:15; 2Co 11:16
G2580	κανα	Cana	Cana	Cana, a town in Galilee, Jn 2:1, 11; 4:46; 21:2*
G2581	κανανιτης	Zealot	man of Cana	a Canaanite, Mt 10:4; Mk 3:18*
G2582	κανδακη	Candace	Candace (a royal title, ACT.8:27)	Candace, (Proper name), Act 8:27*
G2583	κανων	rule	limits, sphere, area; rule, principle (GAL.6:16)	a measure, rule;, in NT prescribed range of action or duty,influence 2Co 10:13, 15, 16; met. rule of conduct or doctrine, Gal 6:16*
G2584	καπερναουμ	Capernaum	Capernaum	Capernaum (Proper name)
G2585	καπηλευω	to peddle	peddle for profit	pr. to be κάπηλος, a retailer; to peddle with, trade in for profit; to corrupt, adulterate, 2Co 2:17*
G2586	καπνος	smoke	smoke	smoke, Act 2:19; Rev 8:4
G2587	καππαδοκια	Cappadocia	Cappadocia	Cappadocia, a district of Asia Minor, Act 2:9; 1Pe 1:1*
G2588	καρδια	heart	heart, inner self; mind; will, desire, intention; interior (of the earth)	the heart, regarded as the seat of feeling, impulse, affection, desire, Mt 6:21; 22:37; Php 1:7; the heart, mind (seat of thought and emotion). The heart was thought to be the seat of the inner self (composed of life, soul, mind, and spirit). "Heart" is similar in meaning to "soul," but often the "heart" has a focus on thinking and understanding (Mk 2:8; Lk 1:51; 24:38); the heart, regarded as the seat of feeling, impulse, affection, desire, Mt 6:21; 22:37; Php 1:7; the heart, as the seat of intellect, Mt 13:15; Rom 1:21; the heart, as the inner and mental frame, Mt 5:8; Lk 16:15; 1Pe 3:4; the conscience, 1Jn 3:20, 21; the heart, the inner part, middle, center, Mt 12:40
G2589	καρδιογνωστης	heart-knower	knower of hearts	heart-knower, searcher of hearts, Act 1:24; 15:8*
G2590	καρπος	fruit	fruit, offspring	fruit, Mt 3:10; 21:19, 34; from the Hebrew, καρπὸς κοιλιας, fruit of the womb, offspring, Lk 1:42; καρπὸς ὀσφύος, fruit of the loins, offspring, posterity, Act 2:30; καρπὸς χειλέων, fruit of the lips, praise, Heb 13:15; met. conduct, actions, Mt 3:8; 7:16; Rom 6:22; benefit, profit, Rom 1:13; 6:21; reward, Php 4:17
G2591	καρπος	Carpus	Carpus	Κάρπος, -ου, ὁ  Carpus: 2Ti 4:13.†
G2592	καρποφορεω	to bear fruit	bear fruit, be productive	to bear fruit, yield, Mk 4:28; met, to bring forth the fruit of action or conduct, Mt 13:23; Rom 7:5; mid. to expand by fruitfulness, to develop itself by success, Col 1:6, 10
