Strong's #	,Grk/Heb	English	SVD	Text
G2424K	Ἰησοῦς	Joshua	يَشُوع	Ἰωσή، انظر: Ἰωσῆς - -ῆ (Rec. -ή راجع: لو ٣:​٢٩؛ AV، جوزيه؛ انظر: Ἰησοῦς، 3)، و -ῆτος (Mk، ll with)، ὁ، جوزيه؛ __1. أخي ربنا: راجع: مر ٦:​٣، راجع: مت ١٣:​٥٥ (راجع: Ἰωσήφ). __2. ابن مريم : راجع: مت ٢٧:​٥٦ (-σήφ)، WH، النص)، راجع: مر ١٥:​٤٠، 47__3. انظر: Βαρνάβας.
G2430 	Ἰκόνιον	Iconium	إِيقُونِيَة	Ἰκόνιον , -ου, τό إيقونية مدينة من ولاية غلاطية : راجع: أع ١٣:​٥١ ١٤:​١, 19 14:21 16:2 , راجع: ٢تي ٣:​١١ .
G2437 	Ἰλλυρικόν	Illyricum	إِللِّيرِيكُون	Ἰνοῦ, τό إليريكوم، منطقة متاخمة للبحر الأدرياتيكي: راجع: رو ١٥:​١٩.
G2445 	Ἰόππη	Joppa	يَافَا	Ἰόππη (FlJ، راجع نفسه.، وأيضًا Ἰόπη)، -ης، ἡ، (بالعبرية yuvue)، يافا : راجع: أع ٩:​١-43 10:1-48 11:1-30 .
G2446 	Ἰορδάνης	Jordan	الأُرْدُنّ	Ἰορδάνης , -ου, ὁ (بالعبرية , Ἰορδάνης , -ου, ὁ (بالعبرية , Ἰορδάνης, الأردن : راجع: مت ٣:​٥ , راجع: مر ١:​٥ , آل
G2448 	Ἰουδά	Judah	يَهُوذَا	Ἰούδα، (أ) Ἰουδαῖος، ὁ، يهودي: راجع: يو ٤:​٩، راجع: أع ١٨:​٢٤، راجع: رو ٢:​٢٨؛ pl.، راجع: رؤ ٢:​٩ 3: 9؛ οἱ Ἰ.، راجع: مت ٢:​٢، راجع: مر ٧:​٣، راجع: يو ٢:​٦، آل؛ Ἰ. τε καὶ Ἕληνες، راجع: أع ١٤:​١، آل؛ ك. في الحقيقة, راجع: أع ٢:​١٠; ἔθνη τε κ. Ἰ.، راجع: أع ١٤:​٥؛ οἱ κατὰ τὰ ἔθνη، راجع: أع ٢١:​٢١؛ من المسيحيين اليهود، راجع: غل ٢:​١٣؛ من الطبقة الحاكمة التي عارضت يسوع، راجع: يو ١:​١٩ 2: 18 5: 10 11: 8 13: 33، آل؛ __(ب) Ἰουδαία, -ας, ἡ (SC. γῆ, χώρα, راجع راجع: يو ٣:​٢٢, راجع: مر ١:​٥ ), (بالعبرية YOروحيا), اليهودية : راجع: مت ٢:​١، راجع: لو ١:​٥، راجع: يو ٤:​٣، آل.
G2449 	Ἰουδαία	Judea	الْيَهُودِيَّة	§ يهودا، يهودا، أرض بني يهوذايهودا، الطرف الجنوبي من البلاد، أسفل السامرة، راجع: مت ٢:​١، 5، 22؛ 3:1؛ كناية سكان يهودا
G2450 	Ἰουδαΐζω	Jew	يَتَهَوَّدُوا	Ἰουδαΐζω (Ἰουδαῖος)، [في الترجمة السبعينية: راجع: أس ٨:​١٧ (نعم.)* ;] يمكن تشكيل الممارسة اليهودية، للتهويد: راجع: غل ٢:​١٤.
G2451 	Ἰουδαϊκός	Jewish	يَهُودِيَّة	Ἰουδαϊκός , ή, -όν [في الترجمة السبعينية: راجع:  V, راجع:  * ;] اليهودية: راجع: تي ١:​١٤.
G2452 	Ἰουδαϊκῶς	Jew	يَهُودِيًّا	Ἰουδαϊκῶς على الطريقة اليهودية : راجع : غل ٢:​١٤ .
G2453G	Ἰουδαῖος	Jew	الْيَهُودِيّ	Ἰουδαῖος , -αία, -αῖον (Ἰούδας), اليهودية : ἀνήρ, راجع: أع ١٠:​٢٨ ٢٢:​٣ ; ἄνθρωπος، راجع: أع ٢١:​٣٩؛ 13: 6؛ ἀσχιερεύς، 19:14؛ جيد, 16:1 24:24; γῆ، راجع: يو ٣:​٢٢؛ χώρα, راجع: مر ١:​٥. من الناحية الموضوعية، __(أ) Ἰουδαῖος، ὁ، يهودي: راجع: يو ٤:​٩، راجع: أع ١٨:​٢٤، راجع: رو ٢:​٢٨؛ pl.، راجع: رؤ ٢:​٩ 3: 9؛ οἱ Ἰ.، راجع: مت ٢:​٢، راجع: مر ٧:​٣، راجع: يو ٢:​٦، آل؛ Ἰ. τε καὶ Ἕληνες، راجع: أع ١٤:​١، آل؛ ك. في الحقيقة, راجع: أع ٢:​١٠; ἔθνη τε κ. Ἰ.، راجع: أع ١٤:​٥؛ οἱ κατὰ τὰ ἔθνη، راجع: أع ٢١:​٢١؛ من المسيحيين اليهود، راجع: غل ٢:​١٣؛ من الطبقة الحاكمة التي عارضت يسوع، راجع: يو ١:​١٩ 2: 18 5: 10 11: 8 13: 33، آل؛ __(ب) Ἰουδαία, -ας, ἡ (SC. γῆ, χώρα, راجع راجع: يو ٣:​٢٢, راجع: مر ١:​٥ ), (بالعبرية YOروحيا), اليهودية : راجع: مت ٢:​١، راجع: لو ١:​٥، راجع: يو ٤:​٣، آل.
G2454 	Ἰουδαϊσμός	Judaism	الدِّيَانَةِ الْيَهُودِيَّة	Ἰουδαϊσμός , -οῦ, ὁ (Ἰουδαΐζω), [في الترجمة السبعينية: راجع: 2م.2:21 راجع:  راجع:  , راجع: 4م.4:26 * ;] اليهودية، مراعاة اليهودية الطقوس: راجع: غل ١:​١٣- 14.
G2455G	Ἰούδας	Judas	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2455H	Ἰούδας	Judas	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2455I	Ἰούδας	Jude	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2455J	Ἰούδας	Judah	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2455K	Ἰούδας	Judas	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2455L	Ἰούδας	Judas	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2455M	Ἰούδας	Judas	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2455N	Ἰούδας	Judah	يَهُوذَا	Ἰούδας، -α حالة الجر -ᾳ، حالة النصب -αν (هكذا في الترجمة السبعينية، وأيضًا نادرًا، Ἰουδά، ؛ راجع. Thack., Gr. , 163) (بالعبرية иэهجؤواهب، ) __1. يهوذا بن يعقوب: راجع: مت ١:​٢-٣، راجع: لو ٣:​٣٣؛ φυлή Ἰ., راجع: رؤ ٥:​٥ ٧:​٥ ; بواسطة ميتون، من السبط، راجع: عب ٧:​١٤؛ من حدودها، γῆ Ἰ.، راجع: مت ٢:​٦؛ πόлις Ἰ.، راجع: لو ١:​٣٩. __2. يهوذا (غير معروف): راجع: لو ٣:​٣٠. __3. يهوذا الإسخريوطي (انظر: Ἰσκαριώτης): راجع: مت ١٠:​٤، راجع: مر ٣:​١٩، راجع: لو ٦:​١٦، راجع: يو ٦:​٧١ 13: 2، آل. __4. يهوذا أخو الرب (أنظر: ἀδεκφός): راجع: مت ١٣:​٥٥، راجع: مر ٦:​٣ (أرجح)، راجع: يو 1. __5. يهوذا الرسول ابن يعقوب (انظر: Θαδδαῖος): راجع: لو ٦:​١٦، راجع: يو ١٤:​٢٢، راجع: أع ١:​١٣. __6. يهوذا الدمشقي: راجع: أع ٩:​١١. __7. يهوذا الملقب Βαρσαββᾶς (الذي يرى): راجع: أع ١٥:​٢٢، 27 15:32 . __8. يهوذا الجليلي: راجع: أع ٥:​٣٧ Ἰωδά (Rec. Ἰούδα) جودا: راجع: لو ٣:​٢٦.
G2456 	Ἰουλία	Julia	جُولِيَا	Ἰουлία , -ας, ἡ جوليا : راجع: رو ١٦:​١٥.
G2457 	Ἰούλιος	Julius	يُولِيُوس	Ἰούлιος , -ου, ὁ يوليوس : راجع: أع ٢٧:​١, 3.
G2458 	Ἰουνιᾶς	Junia	يُونِيَاس	Ἰουνίας , -α, ὁ (أو Ἰουνία, -ας, ἡ, Junia; AV, H, mg.) Junias : راجع: رو ١٦:​٧.
G2459G	Ἰοῦστος	Justus	يُوسْتُس	Ἰοῦστος، -ου، ὁ يوستوس، اللقب، __1. يوسف برسابا: راجع: أع ١:​٢٣. __2. تيطس الكورنثي : راجع: أع ١٨:​٧. __3. يسوع المسيحي الروماني: راجع: كو ٤:​١١.
G2459H	Ἰοῦστος	Justus	يُوسْتُس	Ἰοῦστος، -ου، ὁ يوستوس، اللقب، __1. يوسف برسابا: راجع: أع ١:​٢٣. __2. تيطس الكورنثي : راجع: أع ١٨:​٧. __3. يسوع المسيحي الروماني: راجع: كو ٤:​١١.
G2459I	Ἰοῦστος	Justus	يُوسْتُس	Ἰοῦστος، -ου، ὁ يوستوس، اللقب، __1. يوسف برسابا: راجع: أع ١:​٢٣. __2. تيطس الكورنثي : راجع: أع ١٨:​٧. __3. يسوع المسيحي الروماني: راجع: كو ٤:​١١.
G2464 	Ἰσαάκ	Isaac	إِسْحَاق	Ἰσαάκ (في MSS. أحيانًا -σάκ؛ راجع Deiss., BS, 189; Thack., Gr. , 100)، ὁ  (في FlJ، Ἴσακος، -ου)، (بالعبرية: Ἴσακος)، إسحاق (راجع: تك ١٧:​١٩، آل.): راجع: مت ١:​٢، راجع: رو ٩:​١٠، آل
G2466 	Ἰσαχάρ	Issachar	يَسَّاكَر	Ἰσσαχάρ (Rec. Ἰσαχ-، Ἰσασχ- (Elz.)، T، -άχαρ)، ὁ  (FlJ, Ἰσάχαρις, Ἰσάσχ-) (Heb. יִשָּׂשכָר, راجع تك ٣٠:​١٨ ), Issachar : راجع رؤ ٧:​٧.
G2469 	Ἰσκαριώτης, Ἰσκαριώθ	Iscariot	الإِسْخَرْيُوطِيّ	ἰσκαριώθ ، ὁ  (راجع: مر ٣:​١٩ ١٤:​١٠، راجع: لو ٦:​١٦، في مكان آخر - ιώτης؛ المادة الخامسة.) و Ἰσκαριώτης، -ου (بالعبرية. prob. कباشرة، انظر سويتي، مرقس 319) ، الإسخريوطي: لقب يهوذا، الثاني. مع أعلاه، أيضًا راجع: مت ١٠:​٤ 26: 14، راجع: مر ١٤:​٤٣ (ث، ر، حذف)، راجع: لو ٢٢:​٣، راجع: يو ١٢:​٤ 13: 2 14 :22 ؛ لأبيه سمعان، راجع: يو ٦:​٧١ 13: 26 .
G2474 	Ἰσραήλ	Israel	إِسْرَائِيل	Ἰσραήروس (FlJ، Ἰσράηлος، -ου)، ὁ  (بالعبرية: ὁ οἶκος Ἰ.، راجع: سفر تك ٧:​٤٢ (الترجمة السبعينية)، آل.؛ راجع: تك ٣٢:​٢٨). ός، راجع: أع ٤:​١٠؛ υὁοί، راجع: أع ٥:​٢١، آل؛ αἱ φυлαὶ τοῦ Ἰ., راجع: مت ١٩:​٢٨ , al. بالمتون، لبني إسرائيل، راجع: مت ٢:​٦، راجع: لو ١:​٥٤، راجع: رو ١١:​٢، آل؛ ὁ αὸς Ἰ., راجع: أع ٤:​١٠; γῆ Ἰ.، راجع: مت ٢:​٢٠-21؛ βασιлεὺς Ἰ.، راجع: مت ٢٧:​٤٢، راجع: يو ١:​٥٠؛ ἡ ἐοὶς τοῦ Ἰ.، راجع: أع ٢٨:​٢٠؛ ὁ Ἰ. τοῦ θεοῦ (للمسيحيين)، راجع: غل ٦:​١٦؛ ὁ Ἰ. κατὰ σάρκα، راجع: ١كو ١٠:​١٨
